TIC,Outbst,Flare,tpeak,e_tpeak,E_tpeak,Amp,e_Amp,E_Amp,FWHMdt,e_FWHMdt,E_FWHMdt,Ebol,e_Ebol,E_Ebol,MCME,e_MCME,E_MCME
339576478,7,1,2458342.072282,0.000163,0.000198,0.02951,0.00343,0.00386,0.00324,0.00060,0.00071,4e+33,5.3e+32,5.1e+32,2.6e+20,2.5e+20,4.3e+21
339576478,8,1,2458346.049710,0.000120,0.000116,0.05241,0.00264,0.00267,0.00456,0.00036,0.00042,1e+34,5.6e+32,5.4e+32,4.5e+20,4.1e+20,2e+22
339576478,9,1,2458347.814965,0.000035,0.000032,0.26389,0.01062,0.01279,0.00235,0.00038,0.00040,2.8e+34,4.2e+33,5e+33,6.7e+20,6.4e+20,1e+22
339576478,9,2,2458347.818137,0.000124,0.000140,0.16155,0.01102,0.01026,0.01082,0.00031,0.00032,7e+34,4.8e+33,3.6e+33,1.3e+21,1.2e+21,3e+22
339576478,1,1,2458355.604964,0.000120,0.000124,0.04230,0.00165,0.00172,0.00612,0.00041,0.00044,1.2e+34,5.6e+32,6.2e+32,4e+20,3.8e+20,5.7e+21
339576478,5,1,2458365.731201,0.000376,0.000386,0.01655,0.00222,0.00251,0.00609,0.00131,0.00161,4.5e+33,8.1e+32,7.6e+32,2.7e+20,2.6e+20,6.1e+21
339576478,6,1,2458370.570386,0.000055,0.000062,0.19087,0.00580,0.00755,0.00562,0.00021,0.00023,4.8e+34,3.5e+33,2.8e+33,9.9e+20,9.5e+20,1.7e+22
339576478,6,2,2458370.573891,0.000534,0.000860,0.03566,0.00662,0.00582,0.01060,0.00179,0.00209,1.6e+34,4.4e+33,3.3e+33,4.9e+20,4.8e+20,8.9e+21
339576478,7,1,2458370.824172,0.000223,0.000227,0.06678,0.00196,0.00194,0.02088,0.00093,0.00095,6.6e+34,1.3e+33,1.6e+33,1.2e+21,1.2e+21,2.9e+22
339576478,8,1,2458371.832302,0.000466,0.000648,0.01893,0.00396,0.00535,0.00489,0.00202,0.00402,3.8e+33,9.5e+32,2.1e+33,1.4e+20,1.4e+20,2.8e+21
339576478,9,1,2458376.668867,0.000114,0.000047,0.16469,0.03156,0.04216,0.00081,0.00021,0.00026,6.3e+33,8.7e+32,1.1e+33,2.6e+20,2.5e+20,6.2e+21
339576478,9,2,2458376.671109,0.000543,0.000368,0.03497,0.00569,0.00930,0.00339,0.00072,0.00070,6.4e+33,1.9e+33,1.4e+33,3e+20,3e+20,6.3e+21
339576478,10,1,2458378.457267,0.000230,0.000195,0.03225,0.00292,0.00314,0.00342,0.00076,0.00082,5.4e+33,8.7e+32,1.3e+33,2.8e+20,2.6e+20,2.9e+21
339576478,10,2,2458378.475431,0.000866,0.000783,0.01507,0.00110,0.00109,0.03060,0.00541,0.00650,1.6e+34,2.8e+33,3.1e+33,2.1e+20,2e+20,4e+21
339576478,11,1,2458380.823332,0.000104,0.000129,0.09020,0.00528,0.00499,0.00306,0.00056,0.00055,1.2e+34,2.5e+33,1.8e+33,5.1e+20,4.8e+20,1e+22
339576478,11,2,2458380.827940,0.000790,0.000833,0.02557,0.00507,0.00571,0.01016,0.00149,0.00157,1.2e+34,2.8e+33,3.7e+33,5e+20,4.9e+20,6.6e+21
339607562,1,1,2458355.426250,0.000081,0.000093,0.15905,0.01605,0.02001,0.00178,0.00033,0.00037,4.1e+32,4.7e+31,4.9e+31,4.5e+19,4.2e+19,8.2e+20
339607562,2,1,2458359.215893,0.000019,0.000020,0.89886,0.04027,0.04844,0.00126,0.00010,0.00011,1.5e+33,5.7e+31,5.5e+31,8.6e+19,7.9e+19,2.3e+21
339607562,2,2,2458359.235619,0.002145,0.001987,0.03389,0.00486,0.00498,0.04521,0.01191,0.01430,1.6e+33,3.9e+32,4.1e+32,1.4e+20,1.3e+20,2.5e+21
339607562,3,1,2458360.427194,0.000155,0.000108,0.14881,0.04849,0.06131,0.00061,0.00022,0.00042,1.2e+32,1.7e+31,2.3e+31,2.7e+19,2.4e+19,6.9e+20
339607562,4,1,2458362.627825,0.000231,0.000374,0.04365,0.01318,0.02008,0.00184,0.00087,0.00142,1.1e+32,3.3e+31,3.9e+31,1.8e+19,1.7e+19,2.8e+20
339607562,5,1,2458363.860019,0.000072,0.000074,0.24651,0.00916,0.00961,0.00332,0.00023,0.00024,9.2e+32,4.2e+31,6.8e+31,1e+20,9.6e+19,2.1e+21
339607562,6,1,2458370.051637,0.000109,0.000120,0.10607,0.00944,0.01065,0.00267,0.00044,0.00049,3.7e+32,4.3e+31,4.2e+31,5e+19,4.8e+19,6.3e+20
339607562,7,1,2458372.132902,0.000509,0.000566,0.05483,0.00339,0.00349,0.02053,0.00263,0.00330,1.2e+33,1.3e+32,1.3e+32,1.2e+20,1.1e+20,3.9e+21
339607562,8,1,2458372.791897,0.000075,0.000085,0.15500,0.01061,0.01282,0.00283,0.00046,0.00046,5.2e+32,7.3e+31,5.1e+31,4.6e+19,4.4e+19,8e+20
339607562,9,1,2458375.423496,0.000442,0.000456,0.03570,0.00739,0.00827,0.00463,0.00154,0.00249,2.1e+32,6.2e+31,6.3e+31,4.4e+19,3.9e+19,9.1e+20
339607562,10,1,2458378.373329,0.000126,0.000125,0.10114,0.00940,0.01047,0.00261,0.00051,0.00060,3.4e+32,4.4e+31,6.9e+31,6.1e+19,5.5e+19,1.3e+21
339633702,2,1,2458331.172445,0.000298,0.000304,0.00833,0.00062,0.00065,0.00804,0.00109,0.00123,2e+34,2.1e+33,2.7e+33,8.1e+20,7.6e+20,2.6e+22
339633702,3,1,2458333.289623,0.000599,0.000770,0.00472,0.00115,0.00176,0.00440,0.00203,0.00286,6.6e+33,2.3e+33,3.4e+33,2.5e+20,2.4e+20,6e+21
339633702,4,1,2458333.876627,0.000501,0.000449,0.00494,0.00100,0.00119,0.00390,0.00133,0.00179,6e+33,1.8e+33,1.9e+33,2.5e+20,2.4e+20,6.2e+21
339633702,6,1,2458350.859284,0.000114,0.000133,0.01678,0.00114,0.00121,0.00361,0.00040,0.00046,1.7e+34,1.5e+33,1.2e+33,7.4e+20,6.8e+20,1.9e+22
339633702,2,1,2458355.352970,0.000340,0.000380,0.00626,0.00113,0.00127,0.00442,0.00143,0.00232,7.7e+33,1.8e+33,3.8e+33,4.1e+20,3.9e+20,1.2e+22
339633702,3,1,2458363.762969,0.000170,0.000161,0.01344,0.00257,0.00343,0.00196,0.00061,0.00084,7.1e+33,1.1e+33,1.7e+33,3.2e+20,3.1e+20,4.7e+21
339770560,1,1,2458331.092470,0.000151,0.000182,0.06113,0.00746,0.00861,0.00299,0.00062,0.00074,6.9e+32,1.1e+32,1.2e+32,8.6e+19,7.9e+19,2.5e+21
339770560,3,1,2458335.816879,0.000609,0.000589,0.05856,0.00673,0.00680,0.00781,0.00187,0.00205,1.8e+33,4.5e+32,3.6e+32,1.4e+20,1.3e+20,1.5e+21
339770560,3,2,2458335.821074,0.001937,0.002070,0.04313,0.00550,0.00522,0.07054,0.01184,0.00764,6e+33,9e+32,8.4e+32,1.3e+20,1.1e+20,2.1e+21
339770560,3,3,2458335.788812,0.000274,0.000289,0.12437,0.00426,0.00445,0.01770,0.00120,0.00129,7e+33,5e+32,5.7e+32,1.8e+20,1.7e+20,3.2e+21
339770560,4,1,2458343.203678,0.000475,0.000454,0.04954,0.00347,0.00349,0.01477,0.00213,0.00233,2.6e+33,3e+32,3.4e+32,2.2e+20,2.1e+20,6.8e+21
382258517,3,1,2458327.711369,0.000561,0.000763,0.00605,0.00111,0.00128,0.00542,0.00201,0.00231,,,,,,
339770560,2,1,2458373.338954,0.000093,0.000087,0.16944,0.01609,0.01952,0.00132,0.00026,0.00028,8.7e+32,1.4e+32,1.3e+32,1e+20,9.2e+19,1.1e+21
339891888,1,1,2458352.424547,0.000085,0.000103,0.16662,0.01955,0.02301,0.00179,0.00033,0.00036,2e+33,1.9e+32,2.4e+32,1.4e+20,1.3e+20,2.6e+21
340703767,1,1,2458354.766477,0.000884,0.000878,0.02268,0.00352,0.00335,0.03708,0.00509,0.00637,3.5e+33,7.6e+32,1.2e+33,2.5e+20,2.3e+20,4.8e+21
340703767,3,1,2458356.072970,0.000554,0.000543,0.01320,0.00221,0.00246,0.00552,0.00142,0.00178,5e+32,1.2e+32,8.7e+31,7.2e+19,6.6e+19,2e+21
340703767,5,1,2458359.335778,0.000346,0.000361,0.02261,0.00207,0.00217,0.00687,0.00120,0.00148,1.1e+33,1.7e+32,2.2e+32,8.4e+19,8e+19,2.1e+21
340703767,6,1,2458360.124677,0.000326,0.000356,0.01557,0.00223,0.00241,0.00473,0.00114,0.00158,4.4e+32,8.7e+31,1.1e+32,5.5e+19,5.2e+19,6.3e+20
340703767,7,1,2458362.506883,0.000750,0.000900,0.01382,0.00136,0.00138,0.01703,0.00354,0.00400,1.4e+33,2.2e+32,2.6e+32,1.2e+20,1.1e+20,1.6e+21
340703767,8,1,2458363.444267,0.000248,0.000310,0.01572,0.00367,0.00445,0.00260,0.00088,0.00144,2.9e+32,7.4e+31,8e+31,4.1e+19,3.9e+19,7.8e+20
340703767,8,2,2458363.389948,0.000579,0.000959,0.01232,0.00269,0.00311,0.00655,0.00250,0.00659,5.5e+32,1.5e+32,3.3e+32,6.2e+19,6e+19,7.3e+20
340703767,9,1,2458363.997491,0.000381,0.000510,0.01656,0.00220,0.00244,0.00577,0.00165,0.00192,5.9e+32,1.2e+32,1.4e+32,8.2e+19,7.4e+19,2.2e+21
340703767,10,1,2458364.293758,0.000618,0.000715,0.01691,0.00194,0.00205,0.00891,0.00259,0.00333,1e+33,3.3e+32,2.8e+32,1.4e+20,1.3e+20,3.9e+21
340703767,11,1,2458364.725195,0.000041,0.000046,0.12626,0.00519,0.00571,0.00250,0.00022,0.00023,2.1e+33,1.1e+32,1.2e+32,1.4e+20,1.4e+20,2e+21
340703767,12,1,2458370.060927,0.000347,0.000319,0.02019,0.00239,0.00260,0.00529,0.00108,0.00135,7.3e+32,1.1e+32,1.5e+32,8.2e+19,7.5e+19,3e+21
340703767,12,2,2458370.095620,0.000359,0.000456,0.01265,0.00274,0.00322,0.00410,0.00139,0.00199,3.2e+32,1.1e+32,1e+32,2.1e+19,1.7e+19,4.5e+20
340703767,13,1,2458374.992859,0.000113,0.000104,0.03462,0.00392,0.00490,0.00207,0.00039,0.00042,4.7e+32,5.2e+31,4.9e+31,5.8e+19,5.5e+19,7.2e+20
340703767,14,1,2458376.918242,0.000208,0.000242,0.01744,0.00281,0.00363,0.00348,0.00105,0.00129,4.1e+32,8.9e+31,9e+31,5.7e+19,5.2e+19,4.9e+20
340703767,15,1,2458377.109613,0.000071,0.000063,0.07055,0.01379,0.02862,0.00118,0.00050,0.00101,5.5e+32,1.5e+32,3.5e+32,9.6e+19,9.1e+19,2.8e+21
340703767,15,2,2458377.112086,0.000722,0.000752,0.02603,0.00601,0.00442,0.01689,0.00321,0.00395,2.7e+33,5.2e+32,4.6e+32,8.9e+19,7.8e+19,1.8e+21
340703767,16,1,2458377.976320,0.000144,0.000138,0.03350,0.00299,0.00324,0.00308,0.00052,0.00060,7e+32,1e+32,8.9e+31,6.8e+19,6.5e+19,9.5e+20
340703767,17,1,2458380.030915,0.000306,0.000346,0.02044,0.00220,0.00253,0.00755,0.00191,0.00213,9.9e+32,1.9e+32,2e+32,1.2e+20,1.1e+20,2.9e+21
340703767,18,1,2458380.266185,0.000450,0.000433,0.01433,0.00266,0.00340,0.00487,0.00169,0.00264,5.3e+32,1.5e+32,1.2e+32,7.1e+19,6.8e+19,1e+21
340703767,19,1,2458380.576087,0.000379,0.000405,0.01276,0.00248,0.00249,0.00522,0.00164,0.00212,4.9e+32,1.7e+32,2.4e+32,4.5e+19,4.3e+19,1.1e+21
340703996,1,1,2458354.220626,0.000609,0.000888,0.01290,0.00261,0.00270,0.00858,0.00346,0.00395,,,,,,
340703996,1,2,2458354.235544,0.001042,0.001303,0.01466,0.00273,0.00297,0.03404,0.01076,0.01157,,,,,,
340703996,3,1,2458358.247040,0.000154,0.000165,0.03414,0.00292,0.00321,0.00499,0.00082,0.00090,,,,,,
340703996,4,1,2458358.464802,0.000425,0.000293,0.01339,0.00465,0.00923,0.00187,0.00104,0.00161,,,,,,
340703996,5,1,2458362.321143,0.000010,0.000010,0.98861,0.01429,0.01469,0.00072,0.00002,0.00002,,,,,,
340703996,5,2,2458362.329997,0.000539,0.000507,0.02463,0.00186,0.00187,0.01406,0.00182,0.00212,,,,,,
340703996,6,1,2458366.955123,0.000073,0.000060,0.22501,0.03941,0.03848,0.00055,0.00011,0.00016,,,,,,
340703996,7,1,2458369.932779,0.000469,0.000337,0.01742,0.00473,0.00858,0.00202,0.00103,0.00160,,,,,,
340703996,9,1,2458374.030832,0.000014,0.000015,0.40454,0.02495,0.03197,0.00038,0.00004,0.00004,,,,,,
348718444,1,1,2458326.314029,0.000385,0.000426,0.00284,0.00039,0.00043,0.00517,0.00104,0.00125,9e+33,1.5e+33,1.5e+33,2.8e+20,2.7e+20,5.1e+21
348718444,2,1,2458344.882355,0.000443,0.000491,0.00255,0.00042,0.00047,0.00623,0.00166,0.00215,1e+34,2.2e+33,1.9e+33,3.9e+20,3.7e+20,4.9e+21
348763552,1,1,2458334.945372,0.000133,0.000165,0.17700,0.01379,0.01454,0.00401,0.00054,0.00062,1.2e+33,1.3e+32,1.1e+32,1.3e+20,1.2e+20,4.1e+21
348763552,2,1,2458345.200323,0.000340,0.000466,0.05651,0.01195,0.01319,0.00469,0.00159,0.00272,4.1e+32,9.3e+31,1.4e+32,5.8e+19,5.4e+19,1.4e+21
348839788,1,1,2458341.473449,0.000082,0.000092,0.01790,0.00126,0.00143,0.00287,0.00038,0.00040,6.1e+32,4e+31,6.9e+31,8e+19,7.5e+19,1.2e+21
348839788,2,1,2458344.705245,0.000051,0.000055,0.02075,0.00212,0.00268,0.00168,0.00028,0.00031,5.1e+32,4.6e+31,3.9e+31,7.9e+19,7.3e+19,2.3e+21
348839788,3,1,2458351.873352,0.000053,0.000058,0.02116,0.00155,0.00179,0.00223,0.00028,0.00030,7e+32,4.3e+31,5.9e+31,6.6e+19,6.3e+19,9.2e+20
348839788,1,1,2458355.069625,0.000090,0.000094,0.01786,0.00112,0.00120,0.00251,0.00026,0.00030,6.4e+32,5e+31,4.8e+31,9.2e+19,8.6e+19,2.6e+21
348839788,2,1,2458358.875150,0.000096,0.000104,0.01527,0.00122,0.00140,0.00195,0.00030,0.00030,4.7e+32,4.8e+31,5.1e+31,5.5e+19,5.2e+19,1e+21
348841387,1,1,2458335.938609,0.000057,0.000063,0.38886,0.05486,0.06598,0.00160,0.00033,0.00041,7.1e+32,4.8e+31,8.9e+31,9.5e+19,8.7e+19,2.2e+21
348841387,2,1,2458339.666048,0.000128,0.000119,0.23346,0.02829,0.04023,0.00243,0.00075,0.00077,6.8e+32,1.1e+32,2.5e+32,6.8e+19,6.5e+19,1.5e+21
348841387,1,1,2458364.626219,0.000133,0.000155,0.24948,0.05223,0.08871,0.00183,0.00066,0.00072,5.3e+32,8.8e+31,9.6e+31,8e+19,7.3e+19,1.8e+21
348898049,1,1,2458331.764081,0.000320,0.000331,0.01146,0.00153,0.00171,0.00630,0.00187,0.00201,6.4e+33,1.6e+33,1.6e+33,4.3e+20,4e+20,1.4e+22
348898049,2,1,2458341.632300,0.000319,0.000382,0.01646,0.00195,0.00211,0.00541,0.00144,0.00196,7.4e+33,1.5e+33,2.1e+33,3.9e+20,3.7e+20,4.3e+21
348898049,3,1,2458342.915175,0.000425,0.000429,0.02950,0.00261,0.00256,0.00786,0.00179,0.00195,2e+34,5.4e+33,4.1e+33,5.6e+20,5.4e+20,8.6e+21
348898049,4,1,2458343.755007,0.000188,0.000185,0.02160,0.00241,0.00260,0.00326,0.00062,0.00076,5.5e+33,9.1e+32,7.5e+32,2.8e+20,2.5e+20,9.3e+21
348898049,5,1,2458350.303196,0.000792,0.001200,0.01710,0.00104,0.00101,0.06893,0.01712,0.00957,6.5e+34,1e+34,5.9e+33,1.3e+21,1.2e+21,3.3e+22
348898049,5,2,2458350.342542,0.000438,0.000798,0.01593,0.00290,0.00476,0.00474,0.00205,0.00408,6.5e+33,2.1e+33,3.6e+33,3.3e+20,3.2e+20,5.9e+21
348898049,5,3,2458350.357945,0.002247,0.004013,0.01259,0.00225,0.00219,0.07474,0.00954,0.00550,4.8e+34,7.5e+33,8.2e+33,1.2e+21,1.1e+21,2.1e+22
348898049,1,1,2458358.429938,0.000423,0.000455,0.01037,0.00107,0.00114,0.00797,0.00125,0.00147,6.4e+33,1e+33,9.8e+32,3.3e+20,3e+20,1.2e+22
348898049,2,1,2458364.525405,0.000349,0.000390,0.01425,0.00163,0.00179,0.00543,0.00124,0.00160,6e+33,9e+32,1.2e+33,2.6e+20,2.4e+20,3.1e+21
348898049,3,1,2458370.618951,0.000198,0.000219,0.01398,0.00267,0.00350,0.00237,0.00079,0.00103,2.9e+33,6.7e+32,1.1e+33,2.4e+20,2.2e+20,7.2e+21
348898049,4,1,2458371.968954,0.000339,0.000368,0.01355,0.00125,0.00132,0.00855,0.00170,0.00206,8.9e+33,1.5e+33,2.2e+33,3.5e+20,3.2e+20,3.7e+21
348898049,5,1,2458373.318187,0.000351,0.000393,0.01742,0.00127,0.00129,0.00984,0.00145,0.00170,1.4e+34,1.4e+33,2.8e+33,6e+20,5.5e+20,1.7e+22
348898049,6,1,2458376.477155,0.000206,0.000195,0.01432,0.00240,0.00303,0.00242,0.00080,0.00105,3.1e+33,6.8e+32,1.2e+33,1.9e+20,1.8e+20,3.1e+21
348992095,1,1,2458325.871817,0.000012,0.000011,1.29095,0.02265,0.02744,0.00185,0.00009,0.00008,5.6e+33,1.7e+32,1.6e+32,2.6e+20,2.5e+20,3.5e+21
348992095,1,2,2458325.874678,0.000052,0.000048,0.21347,0.01148,0.01318,0.00247,0.00035,0.00039,1.1e+33,1.5e+32,1.5e+32,9.2e+19,9e+19,2e+21
348992095,1,3,2458325.894693,0.001659,0.001292,0.03551,0.00410,0.00294,0.03481,0.00472,0.00491,2.2e+33,3.3e+32,2.1e+32,1.5e+20,1.4e+20,3.3e+21
348992095,2,1,2458327.173489,0.000230,0.000288,0.03734,0.00566,0.00657,0.00373,0.00088,0.00109,3.3e+32,6.5e+31,4.9e+31,5.4e+19,5e+19,1.7e+21
348992095,3,1,2458336.723560,0.000022,0.000021,1.28389,0.02196,0.02839,0.00240,0.00013,0.00011,6.7e+33,2.3e+32,1.6e+32,3.4e+20,3.3e+20,6e+21
348992095,3,2,2458336.730298,0.000176,0.000154,0.18031,0.01162,0.01134,0.00828,0.00050,0.00057,3.8e+33,3.6e+32,3e+32,2.3e+20,2.3e+20,2.6e+21
348992095,3,3,2458336.726138,0.000017,0.000020,0.84824,0.06678,0.07648,0.00129,0.00016,0.00019,2.5e+33,1.6e+32,1.7e+32,1.9e+20,1.8e+20,3e+21
348992095,5,1,2458344.564760,0.000339,0.000276,0.21334,0.06143,0.12148,0.00080,0.00046,0.00123,4.5e+32,1.5e+32,5.8e+32,5.9e+19,5.6e+19,1.2e+21
348992095,5,2,2458344.567310,0.000284,0.000640,0.16983,0.05100,0.03370,0.00444,0.00134,0.00188,1.9e+33,4.8e+32,4.9e+32,1.3e+20,1.3e+20,1.9e+21
348992095,5,3,2458344.617833,0.000079,0.000089,0.12796,0.01020,0.01233,0.00251,0.00055,0.00057,8.3e+32,1.5e+32,1.8e+32,9.4e+19,9.1e+19,1.4e+21
348992095,7,1,2458345.654877,0.000037,0.000034,0.33598,0.01924,0.02371,0.00140,0.00013,0.00013,1.1e+33,4.8e+31,6.1e+31,7.4e+19,7e+19,1.3e+21
348992095,8,1,2458345.795492,0.000392,0.000421,0.03409,0.00480,0.00553,0.00559,0.00118,0.00145,4.9e+32,8.1e+31,8e+31,6.5e+19,6.2e+19,1.5e+21
348992095,9,1,2458348.565569,0.000103,0.000106,0.13470,0.00800,0.00845,0.00307,0.00031,0.00036,9.5e+32,6.4e+31,7.7e+31,1.1e+20,1e+20,3.4e+21
348992095,1,1,2458354.344112,0.000333,0.000382,0.02983,0.00691,0.00860,0.00349,0.00124,0.00207,3e+32,8.1e+31,1e+32,3.9e+19,3.7e+19,6.8e+20
348992095,3,1,2458356.879624,0.000027,0.000026,0.56011,0.01433,0.01581,0.00147,0.00006,0.00006,2e+33,4.5e+31,4.5e+31,1.6e+20,1.5e+20,2e+21
348992095,4,1,2458359.347961,0.000124,0.000126,0.07057,0.00803,0.00961,0.00245,0.00044,0.00051,4.1e+32,4.5e+31,6.3e+31,4.9e+19,4.5e+19,4.4e+20
348992095,5,1,2458363.893999,0.000058,0.000053,0.13139,0.02662,0.03161,0.00103,0.00026,0.00038,3.5e+32,3.5e+31,4.7e+31,6.3e+19,5.8e+19,1.8e+21
348992095,6,1,2458375.834306,0.000041,0.000040,0.19211,0.00821,0.00883,0.00254,0.00017,0.00018,1.3e+33,5.9e+31,5.2e+31,1.3e+20,1.2e+20,2.8e+21
349152048,1,1,2458358.972100,0.000411,0.000497,0.00420,0.00054,0.00056,0.00719,0.00175,0.00226,2e+34,4.4e+33,4.6e+33,6e+20,5.9e+20,7.9e+21
349152048,2,1,2458371.370394,0.000319,0.000336,0.00692,0.00052,0.00054,0.00837,0.00121,0.00135,3.7e+34,4e+33,5.5e+33,8.5e+20,8e+20,9.4e+21
349152048,2,2,2458371.335117,0.000411,0.000440,0.00349,0.00078,0.00091,0.00355,0.00134,0.00247,7.5e+33,2.2e+33,3.9e+33,1.4e+20,1.2e+20,2.5e+21
349192028,1,1,2458333.060723,0.000253,0.000327,0.02768,0.00405,0.00462,0.00495,0.00130,0.00167,2.1e+33,3.3e+32,4.4e+32,1.6e+20,1.6e+20,4.5e+21
349192028,2,1,2458345.862018,0.000446,0.000559,0.02195,0.00313,0.00335,0.00706,0.00158,0.00191,2.3e+33,4.8e+32,6e+32,1.6e+20,1.6e+20,1.9e+21
349192028,3,1,2458346.226778,0.000052,0.000047,0.16316,0.00699,0.00822,0.00175,0.00021,0.00020,4.4e+33,3.6e+32,4.6e+32,2.3e+20,2.1e+20,2.8e+21
349192028,3,2,2458346.231572,0.000474,0.000444,0.03204,0.00329,0.00353,0.01021,0.00144,0.00155,4.2e+33,6.8e+32,7.1e+32,9.5e+19,8.6e+19,1.6e+21
349192028,4,1,2458350.110557,0.000299,0.000422,0.03401,0.00476,0.00543,0.00464,0.00086,0.00106,2.2e+33,2.2e+32,3.2e+32,1.6e+20,1.5e+20,1.4e+21
349192028,2,1,2458357.252146,0.000100,0.000177,0.05027,0.00892,0.02366,0.00178,0.00091,0.00115,1.2e+33,3.2e+32,4.7e+32,7.5e+19,7.2e+19,1.7e+21
349192028,2,2,2458357.256021,0.000336,0.000280,0.02769,0.00437,0.00491,0.00375,0.00121,0.00107,1.6e+33,6.7e+32,4.8e+32,1.3e+20,1.3e+20,2.7e+21
349192028,3,1,2458363.780825,0.000628,0.000934,0.01868,0.00334,0.00435,0.01115,0.00385,0.00626,2.7e+33,6.4e+32,6e+32,1.8e+20,1.6e+20,4.6e+21
349192028,4,1,2458365.087562,0.000135,0.000140,0.05419,0.00536,0.00577,0.00206,0.00036,0.00042,1.5e+33,1.8e+32,2.4e+32,1.2e+20,1.1e+20,1.2e+21
349192028,5,1,2458373.596650,0.000289,0.000412,0.01668,0.00455,0.00615,0.00245,0.00094,0.00152,6.1e+32,1.6e+32,2.3e+32,7e+19,6.6e+19,7.9e+20
349192028,6,1,2458374.194293,0.000052,0.000056,0.15311,0.00523,0.00553,0.00333,0.00020,0.00021,7.8e+33,3.8e+32,3.3e+32,4.4e+20,4.1e+20,1.5e+22
349192028,7,1,2458375.506956,0.000149,0.000166,0.04952,0.00477,0.00532,0.00274,0.00042,0.00050,2.1e+33,2e+32,2.9e+32,1.7e+20,1.5e+20,1.7e+21
349273863,1,1,2458328.451320,0.000069,0.000071,0.47507,0.01500,0.01557,0.00465,0.00036,0.00038,1e+34,6.5e+32,1e+33,5.3e+20,4.9e+20,1.8e+22
349273863,2,1,2458346.150674,0.000372,0.000458,0.08532,0.01771,0.02065,0.00440,0.00122,0.00187,1.7e+33,2.9e+32,3.7e+32,1.2e+20,1.2e+20,1.7e+21
349273863,1,1,2458360.570019,0.000343,0.000359,0.09949,0.01190,0.01247,0.00601,0.00125,0.00157,2.3e+33,4.5e+32,7e+32,1.8e+20,1.7e+20,3.2e+21
349518888,1,1,2458333.838936,0.000366,0.000442,0.04395,0.00559,0.00613,0.00645,0.00123,0.00153,6.4e+32,7.6e+31,9.6e+31,6.6e+19,6.3e+19,1.2e+21
349518888,2,1,2458352.751372,0.000484,0.000550,0.02876,0.00368,0.00396,0.00825,0.00169,0.00223,4.9e+32,5.8e+31,1.2e+32,6.9e+19,6.6e+19,1.4e+21
349762144,1,1,2458327.819438,0.000167,0.000153,0.41678,0.05873,0.07256,0.00130,0.00024,0.00029,,,,,,
349762144,4,1,2458338.468597,0.000061,0.000061,0.34800,0.01137,0.01125,0.00331,0.00019,0.00022,,,,,,
349762144,5,1,2458342.254139,0.000110,0.000132,0.17881,0.01098,0.01111,0.00358,0.00035,0.00040,,,,,,
349762144,6,1,2458347.694527,0.000598,0.000758,0.04257,0.00731,0.00778,0.00646,0.00169,0.00252,,,,,,
349762144,1,1,2458373.794686,0.000326,0.000360,0.04286,0.00767,0.00929,0.00359,0.00097,0.00118,,,,,,
349762144,2,1,2458374.426764,0.000131,0.000132,0.12482,0.01131,0.01225,0.00228,0.00035,0.00039,,,,,,
350025862,1,1,2458356.135647,0.000047,0.000049,1.73866,0.03232,0.03350,0.00626,0.00019,0.00020,7.8e+33,2.7e+32,3e+32,3.2e+20,3e+20,4.4e+21
350025862,3,1,2458378.882453,0.000290,0.000325,0.23947,0.05509,0.09073,0.00299,0.00107,0.00130,5.7e+32,1e+32,1.3e+32,7.5e+19,6.8e+19,6.9e+20
350142099,1,1,2458326.193564,0.000434,0.000463,0.01551,0.00363,0.00424,0.00414,0.00144,0.00245,1.2e+32,2.5e+31,5.5e+31,2.4e+19,2.3e+19,3.7e+20
350142099,2,1,2458328.680696,0.000031,0.000032,0.35298,0.01212,0.01290,0.00098,0.00007,0.00007,6.9e+32,3.4e+31,3.2e+31,7e+19,6.7e+19,1.3e+21
382258517,4,1,2458327.909664,0.000019,0.000019,0.41064,0.00568,0.00709,0.00196,0.00012,0.00011,,,,,,
350142099,2,2,2458328.687238,0.000310,0.000315,0.04219,0.00280,0.00289,0.01001,0.00097,0.00116,7.4e+32,6e+31,7.2e+31,7.1e+19,6.9e+19,2.5e+21
350142099,6,1,2458343.715006,0.000169,0.000217,0.04652,0.00303,0.00328,0.00566,0.00074,0.00077,4.6e+32,4.8e+31,3.4e+31,5.4e+19,5e+19,5.7e+20
350142099,7,1,2458345.063877,0.000048,0.000053,0.68426,0.01229,0.01891,0.00130,0.00014,0.00015,1.7e+33,1.9e+32,1.6e+32,1.8e+20,1.6e+20,5.1e+21
350142099,7,2,2458345.066343,0.000192,0.000297,0.09572,0.01969,0.01818,0.00554,0.00052,0.00046,9e+32,2.1e+32,2.4e+32,4.1e+19,3.5e+19,8.7e+20
350142099,8,1,2458345.348091,0.000147,0.000152,0.02493,0.00429,0.00546,0.00199,0.00049,0.00059,9.8e+31,1.4e+31,1.8e+31,1.8e+19,1.7e+19,3.4e+20
350142099,9,1,2458349.632450,0.000025,0.000024,0.44944,0.03037,0.03125,0.00081,0.00007,0.00008,6.9e+32,2.1e+31,2.1e+31,6.9e+19,6.6e+19,8.5e+20
350142099,10,1,2458350.603159,0.000305,0.000333,0.01798,0.00344,0.00375,0.00392,0.00104,0.00162,1.2e+32,2.4e+31,2.7e+31,2.7e+19,2.6e+19,4.7e+20
